Source,Target,Weight,Time
1517,30,4,2012-08-03
7380,30,3,2013-07-16
111,30,3,2014-06-07
7595,30,3,2013-02-18
116,30,3,2012-10-31
5342,30,3,2013-01-19
114,30,2,2014-04-13
1589,30,2,2014-01-20
1197,30,2,2013-11-23
1043,30,2,2013-11-19
882,30,2,2013-05-01
1063,30,2,2013-04-30
56,30,2,2013-01-11
112,30,2,2012-12-03
2256,30,2,2012-10-21
197,30,2,2013-02-12
266,30,2,2012-11-22
487,30,2,2012-08-06
689,30,2,2012-08-01
412,30,2,2012-07-25
42,30,2,2012-08-17
58,30,1,2014-08-10
179,30,1,2014-06-06
173,30,1,2014-05-20
96,30,1,2014-05-15
7516,30,1,2013-11-05
1421,30,1,2013-11-01
123,30,1,2013-11-09
1691,30,1,2013-06-12
345,30,1,2013-06-06
757,30,1,2013-04-30
3191,30,1,2013-04-09
3164,30,1,2013-03-22
207,30,1,2013-03-22
1840,30,1,2013-03-18
1184,30,1,2013-03-15
1552,30,1,2013-03-10
431,30,1,2013-03-04
1059,30,1,2013-02-27
1732,30,1,2013-02-18
296,30,1,2013-02-03
227,30,1,2013-01-26
103,30,1,2013-01-09
1540,30,1,2013-01-05
703,30,1,2013-01-04
3100,30,1,2012-12-29
748,30,1,2012-12-22
3080,30,1,2012-12-05
1346,30,1,2012-11-21
1796,30,1,2012-11-19
36,30,1,2012-11-15
1342,30,1,2012-11-04
750,30,1,2012-10-18
627,30,1,2012-10-13
136,30,1,2012-10-10
162,30,1,2012-10-04
964,30,1,2012-10-03
198,30,1,2012-09-27
523,30,1,2012-09-27
177,30,1,2012-09-26
1513,30,1,2012-09-26
370,30,1,2012-09-11
876,30,1,2012-09-06
278,30,1,2012-08-31
43,30,1,2012-08-23
2970,30,1,2012-08-20
1336,30,1,2012-08-19
686,30,1,2012-08-13
456,30,1,2012-08-12
2972,30,1,2012-07-28
33,30,1,2012-07-24
90,30,1,2012-07-22
145,30,1,2012-07-14
30,188,10,2013-01-07
30,95,10,2013-01-07
30,345,10,2013-01-07
30,308,8,2013-07-03
30,320,5,2013-01-11
30,172,5,2013-01-09
30,319,5,2012-10-24
30,572,4,2013-05-13
30,318,3,2013-12-07
30,1197,3,2013-11-23
30,124,3,2012-10-31
30,116,3,2012-10-31
30,197,3,2013-02-12
30,245,2,2014-11-09
30,1195,2,2014-01-19
30,597,2,2013-01-19
30,56,2,2013-01-11
30,750,2,2012-10-18
30,112,2,2012-12-03
30,2256,2,2012-10-21
30,145,2,2012-09-25
30,278,2,2012-08-31
30,266,2,2013-05-07
30,5342,2,2012-08-11
30,487,2,2012-08-11
30,689,2,2012-07-31
30,42,2,2012-08-17
30,47,1,2014-08-27
30,173,1,2014-05-20
30,1589,1,2014-01-20
30,1043,1,2013-11-19
30,7516,1,2013-11-05
30,1421,1,2013-11-01
30,123,1,2013-11-09
30,31,1,2013-10-05
30,111,1,2013-10-05
30,82,1,2013-09-07
30,1691,1,2013-06-12
30,757,1,2014-01-14
30,1063,1,2013-04-30
30,3191,1,2013-04-09
30,114,1,2013-03-28
30,244,1,2013-03-27
30,3164,1,2013-03-22
30,207,1,2013-03-22
30,1840,1,2013-03-18
30,1184,1,2013-03-15
30,1552,1,2013-03-10
30,431,1,2013-03-04
30,1059,1,2013-02-27
30,1732,1,2013-02-18
30,643,1,2013-01-22
30,103,1,2013-01-09
30,1540,1,2013-01-05
30,703,1,2013-01-04
30,5679,1,2013-01-03
30,3100,1,2012-12-29
30,32,1,2012-12-29
30,748,1,2012-12-22
30,3080,1,2012-12-05
30,53,1,2012-11-25
30,1346,1,2012-11-21
30,1796,1,2012-11-19
30,36,1,2012-11-15
30,1342,1,2012-11-04
30,882,1,2012-10-29
30,228,1,2012-10-24
30,627,1,2012-10-13
30,136,1,2012-10-10
30,162,1,2012-10-04
30,964,1,2012-10-03
30,198,1,2012-09-27
30,523,1,2012-09-27
30,1513,1,2012-09-26
30,370,1,2012-09-11
30,876,1,2012-09-06
30,43,1,2012-08-23
30,41,1,2012-08-23
30,2970,1,2012-08-20
30,1336,1,2012-08-19
30,159,1,2012-08-14
30,456,1,2012-08-12
30,2972,1,2012-08-11
30,412,1,2012-08-11
30,33,1,2012-08-11
30,90,1,2012-08-11
30,7558,-1,2013-11-19
30,686,-1,2012-09-11
30,1517,-1,2012-08-17
30,7391,-5,2013-10-18
30,7380,-5,2013-10-14
30,177,-5,2013-04-28
30,7595,-6,2013-05-11
30,7565,-10,2014-05-14
30,7341,-10,2013-09-11
30,7421,-10,2013-08-30
30,623,-10,2013-08-02
30,7579,-10,2013-05-31
30,314,-10,2013-05-29
30,7432,-10,2013-05-19
30,1103,-10,2013-05-13
30,256,-10,2013-05-13
30,142,-10,2013-05-12
30,285,-10,2013-05-11
30,119,-10,2013-05-10
30,7600,-10,2013-04-03
30,7604,-10,2013-03-25
30,296,-10,2014-08-23
30,7603,-10,2013-01-24
30,5533,-10,2012-09-25
30,7517,-10,2012-09-25
30,7536,-10,2012-09-25
92,31,10,2013-12-08
429,31,9,2013-12-06
401,31,6,2011-05-31
105,31,5,2014-01-26
642,31,5,2012-10-18
37,31,5,2010-12-19
174,31,4,2013-08-11
185,31,3,2013-10-01
36,31,3,2013-08-29
1134,31,3,2012-05-20
47,31,3,2012-03-30
45,31,3,2011-06-01
87,31,2,2014-10-21
85,31,2,2014-09-16
412,31,2,2013-12-06
59,31,2,2013-07-17
154,31,2,2013-05-20
95,31,2,2013-01-08
7590,31,2,2012-10-10
962,31,2,2012-09-19
1040,31,2,2012-08-11
146,31,2,2012-12-25
42,31,2,2013-05-18
131,31,2,2011-06-08
58,31,1,2014-06-25
96,31,1,2014-06-01
286,31,1,2013-11-20
49,31,1,2013-08-15
136,31,1,2013-05-20
1569,31,1,2013-05-06
250,31,1,2013-01-16
345,31,1,2013-01-01
700,31,1,2012-10-26
166,31,1,2012-09-23
2977,31,1,2012-08-18
278,31,1,2012-07-29
97,31,1,2012-07-07
137,31,1,2012-06-24
306,31,1,2012-06-06
319,31,1,2012-05-29
177,31,1,2012-05-19
219,31,1,2012-05-11
1146,31,1,2012-03-31
161,31,1,2012-03-29
1736,31,1,2011-12-31
779,31,1,2011-05-26
140,31,1,2011-05-25
108,31,1,2011-05-11
109,31,1,2011-05-08
566,31,1,2011-05-01
379,31,1,2011-02-08
2336,31,-1,2015-05-29
82,31,-1,2014-08-06
222,31,-1,2014-07-20
31,188,7,2013-07-19
31,105,5,2013-12-09
31,429,5,2013-09-18
31,45,5,2012-10-24
31,59,3,2013-07-17
31,92,3,2013-12-10
31,47,3,2012-08-13
31,401,3,2012-08-02
31,36,2,2013-09-19
31,136,2,2013-05-20
31,174,2,2013-05-09
31,154,2,2013-05-20
31,642,2,2012-10-24
31,42,2,2013-05-18
31,779,2,2011-06-02
31,65,2,2011-05-20
31,37,2,2010-12-31
31,96,1,2014-06-01
31,286,1,2013-11-20
31,1569,1,2013-05-06
31,95,1,2013-01-20
31,250,1,2013-01-16
31,345,1,2013-01-01
31,700,1,2012-10-26
31,7590,1,2012-10-10
31,962,1,2012-09-19
31,2977,1,2012-08-18
31,1040,1,2012-08-11
31,219,1,2012-05-11
31,1134,1,2012-05-09
31,1146,1,2012-03-31
31,146,1,2012-12-24
31,161,1,2012-03-29
31,140,1,2011-05-25
31,109,1,2011-05-08
31,566,1,2011-05-01
31,379,1,2011-02-04
31,177,-10,2013-07-19
43,32,10,2012-07-31
124,32,9,2012-12-17
177,32,7,2013-01-11
105,32,5,2014-01-31
2389,32,5,2013-09-12
36,32,5,2013-09-30
90,32,4,2012-12-20
201,32,4,2012-07-09
58,32,3,2014-03-22
88,32,3,2013-11-26
34,32,3,2013-09-25
166,32,3,2013-01-30
214,32,3,2012-10-15
1506,32,3,2012-07-16
52,32,3,2012-07-09
67,32,3,2012-08-20
796,32,3,2012-01-28
173,32,2,2014-02-13
219,32,2,2013-09-27
49,32,2,2013-09-26
107,32,2,2013-03-20
696,32,2,2012-09-07
203,32,2,2012-08-30
185,32,2,2013-10-01
102,32,2,2012-06-05
521,32,2,2012-05-31
798,32,2,2012-02-24
118,32,1,2014-10-05
191,32,1,2014-03-19
245,32,1,2014-02-28
163,32,1,2014-02-28
2365,32,1,2014-02-05
73,32,1,2014-01-13
40,32,1,2013-12-22
154,32,1,2013-11-14
3312,32,1,2013-10-27
237,32,1,2013-10-23
287,32,1,2013-07-03
1064,32,1,2013-04-21
307,32,1,2013-04-11
95,32,1,2013-04-04
1536,32,1,2012-12-05
190,32,1,2012-12-01
142,32,1,2012-10-23
2244,32,1,2012-10-05
178,32,1,2012-09-20
66,32,1,2012-09-05
136,32,1,2012-08-29
103,32,1,2012-07-16
371,32,1,2012-07-10
265,32,1,2012-06-05
393,32,1,2012-06-04
70,32,1,2012-06-01
7442,32,1,2012-05-29
1774,32,1,2012-05-24
7411,32,1,2012-05-24
257,32,1,2012-05-16
485,32,1,2012-01-23
32,43,10,2012-07-31
32,173,5,2014-02-13
32,105,5,2014-01-31
32,124,5,2012-12-29
32,36,4,2014-02-06
32,214,4,2012-12-12
32,90,4,2012-12-20
32,201,4,2012-07-09
32,58,3,2014-03-23
32,88,3,2013-11-26
32,166,3,2013-01-30
32,1506,3,2012-07-16
32,52,3,2012-07-09
32,67,3,2012-08-20
32,2365,2,2014-01-31
32,34,2,2014-07-09
32,49,2,2013-09-26
32,107,2,2013-03-20
32,142,2,2012-12-11
32,203,2,2012-08-30
32,521,2,2012-05-31
32,118,1,2014-10-05
32,191,1,2014-03-19
32,163,1,2014-02-28
32,245,1,2014-02-26
32,40,1,2013-12-22
32,59,1,2013-12-04
32,154,1,2013-11-14
32,3312,1,2013-10-27
32,366,1,2013-10-24
32,237,1,2013-10-23
32,219,1,2013-10-03
32,73,1,2014-01-13
32,287,1,2013-07-03
32,1064,1,2013-04-23
32,307,1,2013-04-11
32,941,1,2013-03-26
32,190,1,2012-12-01
32,672,1,2012-10-11
32,2244,1,2012-10-05
32,178,1,2012-09-18
32,696,1,2012-09-05
32,66,1,2012-09-05
32,136,1,2012-08-29
32,185,1,2012-08-13
32,103,1,2012-07-16
32,371,1,2012-07-10
32,102,1,2012-06-05
32,265,1,2012-06-05
32,393,1,2012-06-04
32,70,1,2012-06-01
32,7442,1,2012-05-29
32,1774,1,2012-05-24
32,7411,1,2012-05-24
32,2134,1,2012-05-23
32,257,1,2012-05-16
32,2132,1,2012-01-23
32,485,1,2012-01-23
32,177,-1,2013-07-03
32,7583,-1,2012-06-11
32,798,-1,2012-05-17
32,796,-1,2012-06-11
253,33,10,2011-08-05
1283,33,5,2011-10-15
177,33,4,2012-10-14
431,33,3,2013-03-08
95,33,3,2013-11-28
1513,33,3,2012-09-25
487,33,3,2012-06-27
7499,33,3,2012-03-15
105,33,2,2013-11-22
649,33,2,2013-11-29
115,33,2,2013-11-14
7398,33,2,2013-10-08
199,33,2,2012-12-29
43,33,2,2012-10-21
136,33,2,2013-12-02
1796,33,2,2012-09-28
350,33,2,2012-05-04
204,33,2,2012-03-19
2878,33,2,2012-03-19
1144,33,2,2012-03-19
629,33,2,2011-10-03
2122,33,2,2011-09-13
1280,33,2,2011-09-22
183,33,2,2011-06-04
111,33,1,2014-09-14
824,33,1,2014-08-16
58,33,1,2014-02-14
2968,33,1,2013-12-14
974,33,1,2013-12-01
81,33,1,2013-11-29
326,33,1,2013-11-18
290,33,1,2013-11-18
1882,33,1,2013-11-18
1191,33,1,2013-11-14
87,33,1,2013-10-23
376,33,1,2013-10-18
34,33,1,2013-09-22
7341,33,1,2013-07-02
459,33,1,2013-05-22
208,33,1,2013-05-20
88,33,1,2013-06-12
641,33,1,2013-03-05
244,33,1,2013-03-04
971,33,1,2013-02-19
71,33,1,2013-01-31
703,33,1,2013-01-28
1833,33,1,2013-01-27
7428,33,1,2012-10-27
112,33,1,2012-10-14
228,33,1,2012-10-12
7513,33,1,2012-09-13
2252,33,1,2012-09-12
1788,33,1,2012-09-07
1166,33,1,2012-09-07
960,33,1,2012-09-07
320,33,1,2012-08-17
137,33,1,2012-08-17
295,33,1,2012-07-26
587,33,1,2012-07-26
154,33,1,2012-07-13
553,33,1,2012-07-08
623,33,1,2012-06-26
1038,33,1,2012-06-20
503,33,1,2012-06-10
2932,33,1,2012-05-23
550,33,1,2012-04-27
1762,33,1,2012-04-22
1502,33,1,2012-04-22
1760,33,1,2012-04-22
370,33,1,2012-04-11
739,33,1,2012-03-19
1314,33,1,2012-03-19
1137,33,1,2012-03-16
635,33,1,2012-03-15
255,33,1,2012-03-15
482,33,1,2012-03-11
69,33,1,2012-02-01
65,33,1,2012-01-24
70,33,1,2012-01-04
2150,33,1,2011-12-12
2809,33,1,2011-12-09
146,33,1,2011-11-30
1139,33,1,2011-11-22
305,33,1,2011-11-11
1136,33,1,2011-10-14
735,33,1,2011-10-05
42,33,1,2011-09-19
7372,33,1,2011-09-13
1476,33,1,2011-09-02
544,33,1,2011-09-01
841,33,1,2011-08-16
77,33,1,2011-08-07
1130,33,1,2011-07-07
48,33,1,2011-07-06
408,33,1,2011-07-01
312,33,1,2011-06-18
2007,33,1,2011-06-10
167,33,1,2011-06-08
2596,33,1,2011-06-08
540,33,1,2011-06-06
404,33,1,2011-05-13
33,34,3,2013-09-26
33,177,3,2012-10-14
33,487,3,2012-06-27
33,629,3,2011-10-12
33,1280,3,2011-09-27
33,111,2,2014-09-14
33,105,2,2013-11-22
33,649,2,2013-11-19
33,115,2,2013-11-14
33,88,2,2013-04-10
33,431,2,2013-03-08
33,971,2,2013-03-05
33,199,2,2012-12-29
33,112,2,2012-10-14
33,43,2,2012-10-21
33,95,2,2013-02-19
33,136,2,2013-12-02
33,41,2,2012-08-17
33,1513,2,2012-09-18
33,350,2,2012-05-04
33,7565,2,2012-04-06
33,305,2,2011-11-11
33,42,2,2011-09-19
33,1283,2,2011-10-15
33,77,2,2011-08-07
33,253,2,2011-08-05
33,408,2,2011-07-01
33,312,2,2011-06-18
33,540,2,2011-06-06
33,183,2,2011-06-04
33,58,1,2014-02-14
33,362,1,2014-01-07
33,2968,1,2013-12-14
33,974,1,2013-12-01
33,125,1,2013-11-29
33,81,1,2013-11-29
33,3322,1,2013-11-20
33,326,1,2013-11-18
33,290,1,2013-11-18
33,1882,1,2013-11-18
33,1191,1,2013-11-14
33,87,1,2013-10-23
33,376,1,2013-10-18
33,7398,1,2013-10-08
33,7341,1,2013-07-02
33,459,1,2013-05-22
33,208,1,2013-05-14
33,641,1,2013-03-05
33,244,1,2013-03-04
33,71,1,2013-01-31
33,703,1,2013-01-28
33,1833,1,2013-01-27
33,1349,1,2012-11-29
33,7428,1,2012-10-27
33,228,1,2012-10-12
33,964,1,2012-10-04
33,7513,1,2012-09-13
33,2252,1,2012-09-12
33,1796,1,2012-09-09
33,1788,1,2012-09-07
33,1166,1,2012-09-07
33,960,1,2012-09-07
33,320,1,2012-08-17
33,137,1,2012-08-17
33,1327,1,2012-07-26
33,295,1,2012-07-26
33,587,1,2012-07-26
33,154,1,2012-07-13
33,553,1,2012-07-09
33,623,1,2012-06-26
33,1038,1,2012-06-20
33,503,1,2012-06-09
33,2932,1,2012-05-23
33,550,1,2012-04-27
33,1762,1,2012-04-22
33,1760,1,2012-04-22
33,1502,1,2012-04-22
33,1766,1,2012-04-21
33,370,1,2012-04-11
33,1034,1,2012-05-09
33,204,1,2012-03-19
33,2878,1,2012-03-19
33,739,1,2012-03-19
33,50,1,2012-03-19
33,1314,1,2012-03-19
33,1754,1,2012-03-16
33,1137,1,2012-03-16
33,255,1,2012-03-15
33,635,1,2012-03-15
33,1144,1,2012-03-19
33,482,1,2012-03-11
33,7387,1,2012-03-08
33,69,1,2012-02-01
33,65,1,2012-01-24
33,70,1,2012-01-04
33,2150,1,2011-12-12
33,2809,1,2011-12-09
33,146,1,2011-11-30
33,1139,1,2011-11-22
33,1136,1,2011-10-14
33,735,1,2011-10-05
33,2122,1,2011-09-13
33,7372,1,2011-09-13
33,586,1,2011-09-02
33,870,1,2011-09-02
33,1476,1,2011-09-02
33,544,1,2011-09-01
33,841,1,2011-08-16
33,2105,1,2011-07-23
33,1130,1,2011-07-07
33,48,1,2011-07-06
33,2007,1,2011-06-10
33,167,1,2011-06-08
33,2596,1,2011-06-08
33,45,1,2011-05-17
33,798,-3,2012-06-07
33,7499,-5,2012-03-30
33,7604,-9,2013-04-18
2414,34,10,2014-05-03
59,34,10,2014-01-03
120,34,5,2014-04-29
429,34,5,2014-04-19
291,34,5,2014-05-05
158,34,4,2014-03-27
205,34,3,2013-12-01
894,34,3,2013-09-14
2369,34,3,2014-12-29
197,34,3,2013-07-17
36,34,2,2014-11-27
141,34,2,2014-07-11
43,34,2,2014-04-15
92,34,2,2014-04-19
58,34,2,2014-03-05
288,34,2,2014-04-02
1863,34,2,2014-01-02
980,34,2,2013-10-28
1352,34,2,2013-09-22
351,34,2,2014-10-20
983,34,2,2014-04-06
128,34,2,2014-01-19
248,34,2,2013-07-27
249,34,1,2014-12-29
136,34,1,2014-05-09
123,34,1,2014-05-09
85,34,1,2014-04-04
207,34,1,2014-04-03
708,34,1,2014-03-29
88,34,1,2014-03-21
398,34,1,2014-03-19
3362,34,1,2014-12-31
416,34,1,2014-02-18
154,34,1,2014-02-03
1198,34,1,2014-01-20
308,34,1,2014-01-10
649,34,1,2013-12-05
490,34,1,2013-12-04
81,34,1,2013-12-03
131,34,1,2013-11-21
280,34,1,2013-11-04
397,34,1,2013-10-10
1381,34,1,2013-10-04
292,34,1,2013-10-03
585,34,1,2013-09-30
2378,34,1,2013-09-04
67,34,1,2013-08-31
125,34,1,2013-08-11
118,34,1,2013-08-02
7597,34,1,2013-08-01
290,34,1,2013-07-20
1378,34,1,2013-07-20
7525,34,1,2013-07-17
116,34,1,2013-07-16
320,34,1,2013-07-16
247,34,1,2013-07-16
208,34,1,2013-07-13
1861,34,1,2013-06-14
2350,34,1,2013-04-10
34,59,7,2013-07-23
34,120,5,2014-04-29
34,291,4,2014-05-05
34,158,4,2014-03-26
34,398,3,2014-03-19
34,429,3,2014-04-19
34,128,3,2014-01-19
34,2369,3,2014-12-29
34,2414,2,2014-05-03
34,43,2,2014-04-15
34,92,2,2014-04-19
34,58,2,2014-03-04
34,288,2,2014-04-02
34,1863,2,2014-01-02
34,205,2,2013-11-24
34,36,2,2014-11-27
34,67,2,2013-09-03
34,894,2,2013-09-14
34,351,2,2014-10-20
34,983,2,2014-04-06
34,248,2,2013-07-27
34,1861,2,2014-05-03
34,249,1,2014-12-29
34,141,1,2014-07-09
34,136,1,2014-05-09
34,123,1,2014-05-09
34,207,1,2014-04-03
34,88,1,2014-03-21
34,3362,1,2014-03-04
34,416,1,2014-02-18
34,154,1,2014-02-03
34,1198,1,2014-01-20
34,308,1,2014-01-10
34,649,1,2013-12-05
34,490,1,2013-12-04
34,81,1,2013-12-03
34,131,1,2013-11-21
34,280,1,2013-11-04
34,980,1,2013-10-28
34,397,1,2013-10-10
34,1381,1,2013-10-04
34,292,1,2013-10-03
34,585,1,2013-09-30
34,219,1,2013-09-27
34,1352,1,2013-09-22
34,2378,1,2013-09-04
34,125,1,2013-08-11
34,118,1,2013-08-02
34,335,1,2013-07-24
34,290,1,2013-07-20
34,1378,1,2013-07-20
34,7525,1,2013-07-17
34,116,1,2013-07-16
34,320,1,2013-07-16
34,247,1,2013-07-16
34,208,1,2013-07-13
34,197,1,2013-07-12
34,2350,1,2013-04-10
34,7597,-10,2013-08-14
104,35,10,2014-03-28
2807,35,10,2011-12-21
114,35,4,2014-04-13
64,35,4,2014-04-22
86,35,4,2014-04-12
192,35,4,2014-08-05
800,35,4,2012-07-01
232,35,4,2012-01-28
2436,35,3,2015-11-20
2293,35,3,2014-11-08
269,35,3,2014-04-22
126,35,3,2014-04-22
281,35,3,2014-10-15
2336,35,3,2014-05-04
2289,35,3,2013-03-08
1233,35,3,2012-07-06
491,35,3,2012-07-13
1894,35,2,2015-10-28
7335,35,2,2015-10-19
98,35,2,2014-08-09
832,35,2,2014-04-22
375,35,2,2014-04-13
598,35,2,2013-03-21
530,35,2,2013-03-04
2152,35,2,2013-03-11
117,35,2,2013-05-01
954,35,2,2012-07-09
60,35,2,2012-07-05
427,35,2,2012-06-18
1134,35,2,2012-06-17
190,35,2,2013-05-07
2208,35,2,2012-07-05
57,35,2,2011-10-03
284,35,2,2011-10-03
255,35,2,2011-12-19
994,35,2,2011-06-04
7369,35,1,2015-02-03
1590,35,1,2015-01-25
1597,35,1,2014-10-19
1386,35,1,2014-08-27
1147,35,1,2014-06-12
7087,35,1,2014-05-03
233,35,1,2014-04-24
900,35,1,2014-04-13
94,35,1,2014-04-11
824,35,1,2014-10-20
1873,35,1,2013-12-01
279,35,1,2013-11-25
459,35,1,2013-11-08
6434,35,1,2013-06-11
2853,35,1,2012-10-26
70,35,1,2012-12-27
260,35,1,2012-06-12
2223,35,1,2012-06-03
360,35,1,2012-05-24
486,35,1,2012-05-21
258,35,1,2012-04-11
548,35,1,2012-01-30
2149,35,1,2011-12-14
1689,35,1,2011-12-02
346,35,1,2011-11-28
51,35,1,2011-11-27
4888,35,1,2011-11-13
212,35,1,2011-11-04
437,35,1,2011-10-18
2479,35,1,2011-09-29
48,35,1,2011-08-18
2727,35,1,2011-08-13
3999,35,1,2011-06-11
2561,35,1,2011-06-06
578,35,1,2011-06-05
1658,35,1,2011-06-03
50,35,1,2011-05-13
85,35,-5,2014-12-22
35,86,4,2014-04-24
35,64,4,2014-04-24
35,233,3,2014-04-24
35,1385,3,2014-04-12
35,126,3,2014-04-24
35,192,3,2014-04-24
35,104,2,2014-03-29
35,114,2,2014-03-29
35,3441,1,2015-09-22
35,558,1,2014-06-26
35,375,1,2014-06-18
35,491,1,2014-04-15
35,94,1,2014-04-11
35,2289,1,2012-12-31
35,7384,-1,2014-11-03
35,7562,-1,2013-04-17
35,279,-1,2014-10-17
35,70,-1,2012-09-25
35,7415,-5,2014-08-11
35,80,-5,2013-09-04
35,801,-5,2013-06-28
35,7580,-5,2012-10-22
35,85,-5,2014-12-22
118,36,10,2013-07-27
2379,36,8,2013-07-30
82,36,5,2014-09-19
49,36,4,2014-12-04
177,36,4,2013-02-16
116,36,4,2013-08-23
1381,36,3,2013-09-26
7597,36,3,2013-08-11
822,36,3,2013-08-06
1067,36,3,2013-07-10
227,36,3,2013-01-04
56,36,3,2013-01-21
85,36,2,2014-12-30
3368,36,2,2014-12-05
58,36,2,2014-08-18
222,36,2,2014-06-10
291,36,2,2013-08-11
1580,36,2,2013-08-06
1579,36,2,2013-08-01
1184,36,2,2013-07-22
122,36,2,2013-08-15
2374,36,2,2013-07-22
120,36,2,2013-08-14
3254,36,2,2013-07-09
42,36,2,2013-10-01
207,36,1,2014-12-08
249,36,1,2014-10-08
375,36,1,2014-09-19
102,36,1,2014-01-24
983,36,1,2013-12-02
310,36,1,2013-11-02
424,36,1,2013-09-26
47,36,1,2013-08-29
155,36,1,2013-08-15
585,36,1,2013-08-11
7585,36,1,2013-08-11
197,36,1,2013-08-01
172,36,1,2013-08-01
351,36,1,2013-07-30
3187,36,1,2013-07-30
292,36,1,2013-07-29
702,36,1,2013-08-11
2377,36,1,2013-07-24
759,36,1,2013-07-23
801,36,1,2013-07-21
1378,36,1,2013-07-20
247,36,1,2013-07-15
103,36,1,2013-07-12
136,36,1,2013-07-12
572,36,1,2013-07-09
7341,36,1,2013-07-02
815,36,1,2013-07-02
336,36,1,2013-06-27
557,36,1,2013-06-25
372,36,1,2013-06-14
81,36,1,2013-07-27
290,36,1,2013-06-03
1191,36,1,2013-06-03
83,36,1,2012-12-10
1173,36,1,2012-11-05
95,36,-10,2014-12-07
36,118,10,2013-07-04
36,227,4,2013-01-04
36,177,4,2013-02-16
36,1381,3,2013-09-26
36,209,3,2013-08-20
36,1579,3,2013-07-29
36,122,3,2013-08-15
36,49,3,2013-08-23
36,56,3,2013-01-21
36,116,3,2013-08-23
36,424,2,2013-09-26
36,155,2,2013-08-15
36,82,2,2014-09-19
36,291,2,2013-08-11
36,197,2,2013-08-01
36,2379,2,2013-07-30
36,822,2,2013-07-29
36,1184,2,2013-07-22
36,207,1,2014-12-08
36,3368,1,2014-12-05
36,249,1,2014-10-08
36,375,1,2014-09-19
36,58,1,2014-08-18
36,222,1,2014-06-04
36,102,1,2014-01-24
36,983,1,2013-12-02
36,47,1,2013-08-29
36,1562,1,2013-08-14
36,585,1,2013-08-11
36,7585,1,2013-08-11
36,7563,1,2013-08-11
36,1580,1,2013-08-03
36,172,1,2013-08-01
36,351,1,2013-07-30
36,292,1,2013-07-29
36,702,1,2013-08-11
36,2377,1,2013-07-24
36,759,1,2013-07-23
36,801,1,2013-07-21
36,1378,1,2013-07-20
36,3187,1,2013-07-30
36,2374,1,2013-07-22
36,247,1,2013-07-15
36,103,1,2013-07-12
36,136,1,2013-07-12
36,120,1,2013-07-11
36,3254,1,2013-07-09
36,572,1,2013-07-09
36,7341,1,2013-07-02
36,815,1,2013-07-02
36,336,1,2013-06-27
36,557,1,2013-06-25
36,1067,1,2013-06-17
36,372,1,2013-06-14
36,42,1,2013-06-04
36,81,1,2013-07-27
36,290,1,2013-06-03
36,1191,1,2013-06-03
36,124,1,2013-01-09
36,83,1,2012-12-10
36,1173,1,2012-11-05
36,840,-1,2013-08-27
36,95,-10,2014-12-07
36,7597,-10,2013-08-12
314,37,9,2011-06-29
152,37,7,2012-04-28
1351,37,5,2013-04-12
89,37,5,2012-08-27
7403,37,5,2012-04-23
159,37,5,2012-02-07
657,37,5,2011-05-24
297,37,5,2011-05-26
54,37,5,2010-11-14
380,37,4,2011-01-20
185,37,3,2012-04-23
312,37,3,2011-06-09
7400,37,3,2010-12-20
594,37,2,2013-06-10
166,37,2,2012-07-10
610,37,2,2011-05-08
561,37,2,2011-05-01
990,37,2,2011-04-18
1632,37,2,2010-11-19
113,37,2,2010-11-14
1076,37,1,2012-08-26
1764,37,1,2012-06-06
168,37,1,2012-06-06
38,37,1,2012-05-22
1025,37,1,2011-12-22
75,37,1,2011-12-28
140,37,1,2011-06-03
7371,37,1,2011-05-07
1399,37,1,2011-05-05
1926,37,1,2011-04-27
91,37,1,2011-01-19
40,37,1,2011-01-03
474,37,1,2010-11-13
37,1019,7,2011-06-23
37,7552,7,2011-06-29
37,312,6,2011-05-01
37,297,6,2011-05-27
37,54,6,2011-05-02
37,159,5,2012-02-09
37,314,5,2011-06-28
37,657,5,2011-05-24
37,113,5,2010-11-14
37,89,4,2012-08-28
37,479,4,2011-10-14
37,380,4,2010-12-28
37,601,3,2013-11-26
37,41,3,2012-07-19
37,168,3,2012-06-06
37,7403,3,2012-04-23
37,185,3,2012-04-23
37,594,2,2012-09-08
37,166,2,2012-07-10
37,66,2,2012-05-20
37,570,2,2011-05-28
37,610,2,2011-05-10
37,561,2,2011-05-01
37,1926,2,2011-05-13
37,990,2,2011-04-18
37,7400,2,2010-12-20
37,1076,1,2012-08-25
37,1764,1,2012-06-06
37,75,1,2011-12-28
37,1025,1,2011-12-22
37,65,1,2011-06-03
37,140,1,2011-06-02
37,97,1,2011-05-22
37,1399,1,2011-05-05
37,91,1,2011-01-19
37,40,1,2011-01-03
37,1632,1,2010-11-19
37,474,1,2010-11-13
37,7371,-8,2011-06-29
37,7564,-10,2011-06-28
37,7448,-10,2011-06-29
80,38,10,2012-08-13
285,38,10,2012-05-18
152,38,5,2012-11-28
1047,38,5,2012-09-25
71,38,5,2012-06-22
346,38,5,2012-03-16
361,38,5,2012-01-11
947,38,5,2012-01-04
451,38,4,2013-08-02
411,38,4,2013-03-13
301,38,4,2012-09-17
742,38,4,2012-05-31
954,38,3,2013-01-22
47,38,3,2012-06-16
159,38,3,2012-05-22
256,38,3,2012-01-14
151,38,2,2013-08-13
